timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674828683519,109,/user_info_2,200,OK,HW_1 1-46,text,true,,483,250,9,9,http://162.55.220.72:5005/user_info_2,109,0,33
1674828683519,110,/object_info_3,200,OK,HW_1 1-43,text,true,,525,164,9,9,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,110,0,32
1674828683519,111,/object_info_3,200,OK,HW_1 1-42,text,true,,525,164,9,9,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,111,0,32
1674828683519,111,/object_info_4,200,OK,HW_1 1-40,text,true,,239,165,9,9,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,111,0,34
1674828683519,116,/object_info_1,200,OK,HW_1 1-44,text,true,,231,163,8,8,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,116,0,34
1674828683539,102,/get_method,200,OK,HW_1 1-48,text,true,,169,150,9,9,http://162.55.220.72:5005/get_method?name=Ostap&age=48,102,0,33
1674828683589,71,/user_info_3,200,OK,HW_1 1-47,text,true,,371,247,9,9,http://162.55.220.72:5005/user_info_3,71,0,32
1674828683613,63,/object_info_1,200,OK,HW_1 1-45,text,true,,231,163,9,9,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,63,0,30
1674828683626,74,/object_info_4,200,OK,HW_1 1-41,text,true,,239,165,9,9,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,73,0,36
1674828683628,81,/user_info_3,200,OK,HW_1 1-46,text,true,,371,247,8,8,http://162.55.220.72:5005/user_info_3,81,0,36
1674828683630,83,/object_info_4,200,OK,HW_1 1-42,text,true,,239,165,8,8,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,83,0,38
1674828683637,79,/get_method,200,OK,HW_1 1-49,text,true,,169,150,7,7,http://162.55.220.72:5005/get_method?name=Ostap&age=48,79,0,33
1674828683630,86,/object_info_4,200,OK,HW_1 1-43,text,true,,239,165,7,7,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,86,0,37
1674828683635,83,/object_info_2,200,OK,HW_1 1-44,text,true,,468,164,6,6,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,83,0,35
1674828683641,80,/user_info_2,200,OK,HW_1 1-48,text,true,,483,250,6,6,http://162.55.220.72:5005/user_info_2,80,0,34
1674828683660,67,/object_info_1,200,OK,HW_1 1-47,text,true,,231,163,6,6,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,67,0,33
1674828683676,68,/object_info_2,200,OK,HW_1 1-45,text,true,,468,164,7,7,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,68,0,32
1674828683709,78,/object_info_1,200,OK,HW_1 1-46,text,true,,231,163,7,7,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,77,0,35
1674828683716,71,/user_info_2,200,OK,HW_1 1-49,text,true,,483,250,7,7,http://162.55.220.72:5005/user_info_2,71,0,31
1674828683721,74,/user_info_3,200,OK,HW_1 1-48,text,true,,371,247,7,7,http://162.55.220.72:5005/user_info_3,74,0,32
1674828683718,77,/object_info_3,200,OK,HW_1 1-44,text,true,,525,164,7,7,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,77,0,34
1674828683727,70,/object_info_2,200,OK,HW_1 1-47,text,true,,468,164,7,7,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,70,0,34
1674828683736,69,/get_method,200,OK,HW_1 1-50,text,true,,169,150,7,7,http://162.55.220.72:5005/get_method?name=Ostap&age=48,69,0,32
1674828683745,69,/object_info_3,200,OK,HW_1 1-45,text,true,,525,164,7,7,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,69,0,34
1674828683814,67,/object_info_4,200,OK,HW_1 1-45,text,true,,239,165,8,8,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,67,0,32
1674828683838,69,/get_method,200,OK,HW_1 1-51,text,true,,169,150,8,8,http://162.55.220.72:5005/get_method?name=Ostap&age=48,69,0,33
1674828683805,72,/user_info_2,200,OK,HW_1 1-50,text,true,,483,250,8,8,http://162.55.220.72:5005/user_info_2,72,0,32
1674828683797,78,/object_info_3,200,OK,HW_1 1-47,text,true,,525,164,8,8,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,78,0,35
1674828683795,81,/object_info_1,200,OK,HW_1 1-48,text,true,,231,163,8,8,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,81,0,33
1674828683795,78,/object_info_4,200,OK,HW_1 1-44,text,true,,239,165,8,8,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,78,0,34
1674828683787,74,/object_info_2,200,OK,HW_1 1-46,text,true,,468,164,8,8,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,74,0,33
1674828683787,72,/user_info_3,200,OK,HW_1 1-49,text,true,,371,247,8,8,http://162.55.220.72:5005/user_info_3,72,0,33
1674828683938,69,/get_method,200,OK,HW_1 1-52,text,true,,169,150,7,7,http://162.55.220.72:5005/get_method?name=Ostap&age=48,69,0,31
1674828683988,64,/object_info_4,200,OK,HW_1 1-47,text,true,,239,165,8,8,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,63,0,30
1674828683988,68,/object_info_2,200,OK,HW_1 1-48,text,true,,468,164,7,7,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,68,0,31
1674828683988,73,/user_info_2,200,OK,HW_1 1-51,text,true,,483,250,7,7,http://162.55.220.72:5005/user_info_2,73,0,32
1674828683988,73,/object_info_3,200,OK,HW_1 1-46,text,true,,525,164,7,7,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,73,0,32
1674828683988,74,/user_info_3,200,OK,HW_1 1-50,text,true,,371,247,7,7,http://162.55.220.72:5005/user_info_3,74,0,34
1674828683988,76,/object_info_1,200,OK,HW_1 1-49,text,true,,231,163,7,7,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,76,0,35
1674828684007,68,/user_info_2,200,OK,HW_1 1-52,text,true,,483,250,7,7,http://162.55.220.72:5005/user_info_2,68,0,32
1674828684036,68,/get_method,200,OK,HW_1 1-53,text,true,,169,150,7,7,http://162.55.220.72:5005/get_method?name=Ostap&age=48,68,0,33
1674828684056,70,/object_info_3,200,OK,HW_1 1-48,text,true,,525,164,7,7,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,69,0,33
1674828684061,70,/object_info_4,200,OK,HW_1 1-46,text,true,,239,165,7,7,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,70,0,34
1674828684061,70,/user_info_3,200,OK,HW_1 1-51,text,true,,371,247,6,6,http://162.55.220.72:5005/user_info_3,70,0,35
1674828684062,74,/object_info_1,200,OK,HW_1 1-50,text,true,,231,163,6,6,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,74,0,37
1674828684064,75,/object_info_2,200,OK,HW_1 1-49,text,true,,468,164,7,7,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,75,0,37
1674828684075,69,/user_info_3,200,OK,HW_1 1-52,text,true,,371,247,7,7,http://162.55.220.72:5005/user_info_3,69,0,32
1674828684104,72,/user_info_2,200,OK,HW_1 1-53,text,true,,483,250,7,7,http://162.55.220.72:5005/user_info_2,72,0,35
1674828684126,67,/object_info_4,200,OK,HW_1 1-48,text,true,,239,165,7,7,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,67,0,32
1674828684131,66,/object_info_1,200,OK,HW_1 1-51,text,true,,231,163,6,6,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,66,0,32
1674828684136,65,/object_info_2,200,OK,HW_1 1-50,text,true,,468,164,6,6,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,65,0,32
1674828684137,69,/get_method,200,OK,HW_1 1-54,text,true,,169,150,6,6,http://162.55.220.72:5005/get_method?name=Ostap&age=48,68,0,33
1674828684139,71,/object_info_3,200,OK,HW_1 1-49,text,true,,525,164,6,6,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,70,0,34
1674828684145,69,/object_info_1,200,OK,HW_1 1-52,text,true,,231,163,6,6,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,69,0,32
1674828684176,71,/user_info_3,200,OK,HW_1 1-53,text,true,,371,247,7,7,http://162.55.220.72:5005/user_info_3,70,0,32
1674828684197,66,/object_info_2,200,OK,HW_1 1-51,text,true,,468,164,7,7,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,66,0,31
1674828684201,70,/object_info_3,200,OK,HW_1 1-50,text,true,,525,164,7,7,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,70,0,33
1674828684206,67,/user_info_2,200,OK,HW_1 1-54,text,true,,483,250,7,7,http://162.55.220.72:5005/user_info_2,67,0,33
1674828684210,70,/object_info_4,200,OK,HW_1 1-49,text,true,,239,165,7,7,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,70,0,33
1674828684215,70,/object_info_2,200,OK,HW_1 1-52,text,true,,468,164,6,6,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,70,0,35
1674828684237,70,/get_method,200,OK,HW_1 1-55,text,true,,169,150,6,6,http://162.55.220.72:5005/get_method?name=Ostap&age=48,70,0,32
1674828684247,69,/object_info_1,200,OK,HW_1 1-53,text,true,,231,163,6,6,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,69,0,32
1674828684263,79,/object_info_3,200,OK,HW_1 1-51,text,true,,525,164,7,7,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,79,0,34
1674828684273,69,/user_info_3,200,OK,HW_1 1-54,text,true,,371,247,7,7,http://162.55.220.72:5005/user_info_3,69,0,31
1674828684272,75,/object_info_4,200,OK,HW_1 1-50,text,true,,239,165,7,7,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,75,0,33
1674828684285,71,/object_info_3,200,OK,HW_1 1-52,text,true,,525,164,6,6,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,71,0,33
1674828684356,70,/object_info_4,200,OK,HW_1 1-52,text,true,,239,165,6,6,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,70,0,33
1674828684342,83,/object_info_1,200,OK,HW_1 1-54,text,true,,231,163,6,6,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,83,0,38
1674828684342,82,/object_info_4,200,OK,HW_1 1-51,text,true,,239,165,6,6,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,82,0,37
1674828684338,83,/get_method,200,OK,HW_1 1-56,text,true,,169,150,6,6,http://162.55.220.72:5005/get_method?name=Ostap&age=48,83,0,38
1674828684316,69,/object_info_2,200,OK,HW_1 1-53,text,true,,468,164,6,6,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,69,0,31
1674828684307,74,/user_info_2,200,OK,HW_1 1-55,text,true,,483,250,6,6,http://162.55.220.72:5005/user_info_2,74,0,36
1674828684438,68,/get_method,200,OK,HW_1 1-57,text,true,,169,150,5,5,http://162.55.220.72:5005/get_method?name=Ostap&age=48,68,0,31
1674828684500,80,/object_info_3,200,OK,HW_1 1-53,text,true,,525,164,6,6,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,80,0,33
1674828684500,80,/user_info_2,200,OK,HW_1 1-56,text,true,,483,250,6,6,http://162.55.220.72:5005/user_info_2,80,0,33
1674828684500,81,/object_info_2,200,OK,HW_1 1-54,text,true,,468,164,6,6,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,80,0,34
1674828684500,81,/user_info_3,200,OK,HW_1 1-55,text,true,,371,247,6,6,http://162.55.220.72:5005/user_info_3,81,0,35
1674828684506,77,/user_info_2,200,OK,HW_1 1-57,text,true,,483,250,6,6,http://162.55.220.72:5005/user_info_2,76,0,32
1674828684538,73,/get_method,200,OK,HW_1 1-58,text,true,,169,150,6,6,http://162.55.220.72:5005/get_method?name=Ostap&age=48,72,0,32
1674828684581,79,/object_info_3,200,OK,HW_1 1-54,text,true,,525,164,7,7,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,78,0,35
1674828684581,79,/object_info_1,200,OK,HW_1 1-55,text,true,,231,163,7,7,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,79,0,36
1674828684581,82,/user_info_3,200,OK,HW_1 1-56,text,true,,371,247,7,7,http://162.55.220.72:5005/user_info_3,82,0,37
1674828684583,80,/user_info_3,200,OK,HW_1 1-57,text,true,,371,247,7,7,http://162.55.220.72:5005/user_info_3,80,0,36
1674828684580,86,/object_info_4,200,OK,HW_1 1-53,text,true,,239,165,7,7,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,86,0,39
1674828684611,68,/user_info_2,200,OK,HW_1 1-58,text,true,,483,250,6,6,http://162.55.220.72:5005/user_info_2,67,0,33
1674828684637,71,/get_method,200,OK,HW_1 1-59,text,true,,169,150,6,6,http://162.55.220.72:5005/get_method?name=Ostap&age=48,71,0,35
1674828684664,77,/object_info_1,200,OK,HW_1 1-57,text,true,,231,163,7,7,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,77,0,34
1674828684660,83,/object_info_2,200,OK,HW_1 1-55,text,true,,468,164,7,7,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,83,0,38
1674828684660,90,/object_info_4,200,OK,HW_1 1-54,text,true,,239,165,7,7,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,89,0,38
1674828684664,86,/object_info_1,200,OK,HW_1 1-56,text,true,,231,163,6,6,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,86,0,36
1674828684679,71,/user_info_3,200,OK,HW_1 1-58,text,true,,371,247,6,6,http://162.55.220.72:5005/user_info_3,71,0,31
1674828684708,78,/user_info_2,200,OK,HW_1 1-59,text,true,,483,250,6,6,http://162.55.220.72:5005/user_info_2,77,0,36
1674828684743,81,/object_info_3,200,OK,HW_1 1-55,text,true,,525,164,6,6,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,81,0,35
1674828684741,83,/object_info_2,200,OK,HW_1 1-57,text,true,,468,164,6,6,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,83,0,37
1674828684736,90,/get_method,200,OK,HW_1 1-60,text,true,,169,150,6,6,http://162.55.220.72:5005/get_method?name=Ostap&age=48,89,0,42
1674828684751,75,/object_info_2,200,OK,HW_1 1-56,text,true,,468,164,6,6,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,75,0,35
1674828684751,76,/object_info_1,200,OK,HW_1 1-58,text,true,,231,163,6,6,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,76,0,35
1674828684826,87,/object_info_3,200,OK,HW_1 1-56,text,true,,525,164,7,7,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,87,0,38
1674828684937,86,/get_method,200,OK,HW_1 1-62,text,true,,169,150,8,8,http://162.55.220.72:5005/get_method?name=Ostap&age=48,85,0,39
1674828684837,75,/get_method,200,OK,HW_1 1-61,text,true,,169,150,7,7,http://162.55.220.72:5005/get_method?name=Ostap&age=48,75,0,35
1674828684825,86,/object_info_3,200,OK,HW_1 1-57,text,true,,525,164,7,7,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,86,0,35
1674828684827,82,/object_info_2,200,OK,HW_1 1-58,text,true,,468,164,7,7,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,82,0,37
1674828684826,72,/user_info_2,200,OK,HW_1 1-60,text,true,,483,250,7,7,http://162.55.220.72:5005/user_info_2,71,0,35
1674828684824,66,/object_info_4,200,OK,HW_1 1-55,text,true,,239,165,7,7,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,66,0,33
1674828684786,77,/user_info_3,200,OK,HW_1 1-59,text,true,,371,247,7,7,http://162.55.220.72:5005/user_info_3,76,0,35
1674828685036,79,/get_method,200,OK,HW_1 1-63,text,true,,169,150,8,8,http://162.55.220.72:5005/get_method?name=Ostap&age=48,79,0,38
1674828685084,79,/object_info_3,200,OK,HW_1 1-58,text,true,,525,164,9,9,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,78,0,31
1674828685084,79,/user_info_2,200,OK,HW_1 1-61,text,true,,483,250,9,9,http://162.55.220.72:5005/user_info_2,79,0,31
1674828685084,90,/user_info_3,200,OK,HW_1 1-60,text,true,,371,247,9,9,http://162.55.220.72:5005/user_info_3,90,0,35
1674828685084,90,/user_info_2,200,OK,HW_1 1-62,text,true,,483,250,9,9,http://162.55.220.72:5005/user_info_2,90,0,36
1674828685084,91,/object_info_4,200,OK,HW_1 1-56,text,true,,239,165,9,9,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,90,0,35
1674828685084,91,/object_info_4,200,OK,HW_1 1-57,text,true,,239,165,8,8,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,91,0,36
1674828685085,91,/object_info_1,200,OK,HW_1 1-59,text,true,,231,163,7,7,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,91,0,38
1674828685116,68,/user_info_2,200,OK,HW_1 1-63,text,true,,483,250,7,7,http://162.55.220.72:5005/user_info_2,68,0,33
1674828685137,73,/get_method,200,OK,HW_1 1-64,text,true,,169,150,7,7,http://162.55.220.72:5005/get_method?name=Ostap&age=48,73,0,37
1674828685163,76,/object_info_4,200,OK,HW_1 1-58,text,true,,239,165,8,8,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,75,0,34
1674828685163,83,/user_info_3,200,OK,HW_1 1-61,text,true,,371,247,7,7,http://162.55.220.72:5005/user_info_3,83,0,35
1674828685176,76,/object_info_2,200,OK,HW_1 1-59,text,true,,468,164,7,7,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,76,0,36
1674828685174,83,/object_info_1,200,OK,HW_1 1-60,text,true,,231,163,7,7,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,83,0,38
1674828685184,77,/user_info_3,200,OK,HW_1 1-63,text,true,,371,247,7,7,http://162.55.220.72:5005/user_info_3,77,0,35
1674828685174,89,/user_info_3,200,OK,HW_1 1-62,text,true,,371,247,7,7,http://162.55.220.72:5005/user_info_3,89,0,38
1674828685210,73,/user_info_2,200,OK,HW_1 1-64,text,true,,483,250,7,7,http://162.55.220.72:5005/user_info_2,73,0,36
1674828685239,75,/get_method,200,OK,HW_1 1-65,text,true,,169,150,7,7,http://162.55.220.72:5005/get_method?name=Ostap&age=48,75,0,34
1674828685252,70,/object_info_3,200,OK,HW_1 1-59,text,true,,525,164,7,7,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,70,0,32
1674828685247,76,/object_info_1,200,OK,HW_1 1-61,text,true,,231,163,7,7,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,76,0,37
1674828685257,70,/object_info_2,200,OK,HW_1 1-60,text,true,,468,164,7,7,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,69,0,34
1674828685262,69,/object_info_1,200,OK,HW_1 1-63,text,true,,231,163,7,7,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,69,0,32
1674828685263,68,/object_info_1,200,OK,HW_1 1-62,text,true,,231,163,7,7,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,68,0,32
1674828685283,74,/user_info_3,200,OK,HW_1 1-64,text,true,,371,247,8,8,http://162.55.220.72:5005/user_info_3,73,0,34
1674828685437,94,/get_method,200,OK,HW_1 1-67,text,true,,169,150,9,9,http://162.55.220.72:5005/get_method?name=Ostap&age=48,94,0,46
1674828685357,81,/object_info_1,200,OK,HW_1 1-64,text,true,,231,163,9,9,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,81,0,37
1674828685339,88,/get_method,200,OK,HW_1 1-66,text,true,,169,150,8,8,http://162.55.220.72:5005/get_method?name=Ostap&age=48,88,0,39
1674828685331,95,/object_info_2,200,OK,HW_1 1-63,text,true,,468,164,8,8,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,95,0,47
1674828685332,94,/object_info_2,200,OK,HW_1 1-62,text,true,,468,164,8,8,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,94,0,45
1674828685327,80,/object_info_3,200,OK,HW_1 1-60,text,true,,525,164,8,8,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,80,0,34
1674828685322,73,/object_info_4,200,OK,HW_1 1-59,text,true,,239,165,8,8,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,73,0,35
1674828685324,71,/object_info_2,200,OK,HW_1 1-61,text,true,,468,164,8,8,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,70,0,33
1674828685315,79,/user_info_2,200,OK,HW_1 1-65,text,true,,483,250,8,8,http://162.55.220.72:5005/user_info_2,79,0,34
1674828685536,70,/get_method,200,OK,HW_1 1-68,text,true,,169,150,9,9,http://162.55.220.72:5005/get_method?name=Ostap&age=48,70,0,33
1674828685582,70,/object_info_4,200,OK,HW_1 1-60,text,true,,239,165,10,10,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,70,0,32
1674828685582,72,/object_info_2,200,OK,HW_1 1-64,text,true,,468,164,9,9,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,72,0,33
1674828685582,80,/user_info_2,200,OK,HW_1 1-67,text,true,,483,250,9,9,http://162.55.220.72:5005/user_info_2,80,0,33
1674828685582,83,/object_info_3,200,OK,HW_1 1-61,text,true,,525,164,9,9,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,82,0,37
1674828685582,83,/object_info_3,200,OK,HW_1 1-62,text,true,,525,164,9,9,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,83,0,36
1674828685582,84,/object_info_3,200,OK,HW_1 1-63,text,true,,525,164,9,9,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,83,0,37
1674828685582,84,/user_info_3,200,OK,HW_1 1-65,text,true,,371,247,9,9,http://162.55.220.72:5005/user_info_3,84,0,38
1674828685582,90,/user_info_2,200,OK,HW_1 1-66,text,true,,483,250,9,9,http://162.55.220.72:5005/user_info_2,89,0,38
1674828685606,72,/user_info_2,200,OK,HW_1 1-68,text,true,,483,250,9,9,http://162.55.220.72:5005/user_info_2,72,0,33
1674828685637,76,/get_method,200,OK,HW_1 1-69,text,true,,169,150,9,9,http://162.55.220.72:5005/get_method?name=Ostap&age=48,76,0,35
1674828685654,71,/object_info_3,200,OK,HW_1 1-64,text,true,,525,164,9,9,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,70,0,35
1674828685665,65,/object_info_4,200,OK,HW_1 1-61,text,true,,239,165,9,9,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,65,0,32
1674828685663,80,/user_info_3,200,OK,HW_1 1-67,text,true,,371,247,9,9,http://162.55.220.72:5005/user_info_3,79,0,37
1674828685666,77,/object_info_4,200,OK,HW_1 1-63,text,true,,239,165,9,9,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,76,0,37
1674828685665,87,/object_info_4,200,OK,HW_1 1-62,text,true,,239,165,8,8,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,87,0,39
1674828685666,90,/object_info_1,200,OK,HW_1 1-65,text,true,,231,163,7,7,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,90,0,40
1674828685678,79,/user_info_3,200,OK,HW_1 1-68,text,true,,371,247,7,7,http://162.55.220.72:5005/user_info_3,79,0,32
1674828685672,87,/user_info_3,200,OK,HW_1 1-66,text,true,,371,247,7,7,http://162.55.220.72:5005/user_info_3,86,0,37
1674828685713,69,/user_info_2,200,OK,HW_1 1-69,text,true,,483,250,7,7,http://162.55.220.72:5005/user_info_2,68,0,32
1674828685725,70,/object_info_4,200,OK,HW_1 1-64,text,true,,239,165,7,7,http://162.55.220.72:5005/object_info_4?name=Boris&age=58&salary=9400,70,0,32
1674828685739,68,/get_method,200,OK,HW_1 1-70,text,true,,169,150,6,6,http://162.55.220.72:5005/get_method?name=Ostap&age=48,68,0,33
1674828685743,73,/object_info_1,200,OK,HW_1 1-67,text,true,,231,163,6,6,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,73,0,38
1674828685757,75,/object_info_2,200,OK,HW_1 1-65,text,true,,468,164,6,6,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,75,0,35
1674828685757,77,/object_info_1,200,OK,HW_1 1-68,text,true,,231,163,6,6,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,77,0,35
1674828685759,77,/object_info_1,200,OK,HW_1 1-66,text,true,,231,163,6,6,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,77,0,35
1674828685782,69,/user_info_3,200,OK,HW_1 1-69,text,true,,371,247,7,7,http://162.55.220.72:5005/user_info_3,69,0,32
1674828685937,70,/get_method,200,OK,HW_1 1-72,text,true,,169,150,8,8,http://162.55.220.72:5005/get_method?name=Ostap&age=48,70,0,35
1674828685851,66,/object_info_1,200,OK,HW_1 1-69,text,true,,231,163,7,7,http://162.55.220.72:5005/object_info_1?name=Vanya&age=28&weight=82,65,0,32
1674828685834,77,/object_info_2,200,OK,HW_1 1-68,text,true,,468,164,7,7,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,76,0,35
1674828685838,71,/get_method,200,OK,HW_1 1-71,text,true,,169,150,7,7,http://162.55.220.72:5005/get_method?name=Ostap&age=48,71,0,32
1674828685836,72,/object_info_2,200,OK,HW_1 1-66,text,true,,468,164,7,7,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,72,0,32
1674828685832,75,/object_info_3,200,OK,HW_1 1-65,text,true,,525,164,7,7,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,74,0,33
1674828685816,64,/object_info_2,200,OK,HW_1 1-67,text,true,,468,164,7,7,http://162.55.220.72:5005/object_info_2?name=Oleh&age=25&salary=6800,64,0,31
1674828685807,69,/user_info_2,200,OK,HW_1 1-70,text,true,,483,250,7,7,http://162.55.220.72:5005/user_info_2,69,0,34
1674828686037,68,/get_method,200,OK,HW_1 1-73,text,true,,169,150,9,9,http://162.55.220.72:5005/get_method?name=Ostap&age=48,68,0,33
1674828686056,67,/object_info_3,200,OK,HW_1 1-68,text,true,,525,164,9,9,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,67,0,31
1674828686056,74,/object_info_3,200,OK,HW_1 1-67,text,true,,525,164,9,9,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,74,0,32
1674828686056,79,/user_info_2,200,OK,HW_1 1-72,text,true,,483,250,9,9,http://162.55.220.72:5005/user_info_2,79,0,34
1674828686056,80,/object_info_3,200,OK,HW_1 1-66,text,true,,525,164,9,9,http://162.55.220.72:5005/object_info_3?name=Alex&age=31&salary=7650,80,0,33
1674828686056,88,/user_info_2,200,OK,HW_1 1-71,text,true,,483,250,10,10,http://162.55.220.72:5005/user_info_2,88,0,36
